timestamp,cam_x,cam_y,cam_theta_deg,gz_x,gz_y,gz_theta_deg,dx_error,dy_error,dxy_error,dtheta_error_deg
1786277481.6378446,0.04097160331714574,0.4388396732135044,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799438934718836,0.31936985483081876,0.3197604203858103,-7.422936528127423
1786277482.6376803,0.040971602150132104,0.43883967224510206,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799440101732475,0.3193698538624164,0.3197604194762532,-7.422936528127423
1786277483.6376736,0.0409716016746821,0.43883967185056777,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944057718248,0.3193698534678821,0.319760419105693,-7.422936528127423
1786277484.637495,0.0409716011992321,0.4388396714560335,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944105263248,0.3193698530733478,0.31976041873513267,-7.422936528127423
1786277485.6392345,0.04097160068055937,0.4388396710256324,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944157130521,0.31936985264294676,0.3197604183308851,-7.422936528127423
1786277486.6379373,0.04097160020510937,0.43883967063109813,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799442046755208,0.31936985224841247,0.3197604179603248,-7.422936528127423
1786277487.6376472,0.04097159968643664,0.4388396702006971,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799442565427937,0.3193698518180114,0.31976041755607715,-7.422936528127423
1786277488.6378527,0.04097159916776391,0.43883966977029604,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799443084100667,0.31936985138761037,0.31976041715182957,-7.422936528127423
1786277489.6375647,0.04097159864909119,0.438839669339895,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944360277339,0.3193698509572093,0.319760416747582,-7.422936528127423
1786277490.6377513,0.04097159813041846,0.43883966890949394,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944412144612,0.3193698505268083,0.3197604163433344,-7.422936528127423
1786277491.6376193,0.04097159761174573,0.4388396684790929,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944464011885,0.3193698500964072,0.31976041593908683,-7.422936528127423
1786277492.6378639,0.040971597093073,0.43883966804869184,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944515879158,0.3193698496660062,0.31976041553483925,-7.422936528127423
1786277493.6374483,0.040971596617623,0.43883966765415755,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799445634241578,0.3193698492714719,0.31976041516427894,-7.422936528127423
1786277494.639197,0.040971596142173,0.43883966725962326,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799446109691577,0.3193698488769376,0.31976041479371864,-7.422936528127423
1786277495.6379924,0.04097159562350027,0.4388396668292222,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799446628364307,0.31936984844653654,0.31976041438947106,-7.422936528127423
1786277496.637556,0.040971595191273,0.43883966647055467,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944706059158,0.319369848087869,0.3197604140525981,-7.422936528127423
1786277497.6382415,0.04097159467260027,0.4388396660401537,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.01579944757926431,0.319369847657468,0.31976041364835056,-7.422936528127423
1786277498.6429684,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277499.6380863,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
1786277500.6399205,0.04097159424037299,0.43883966568148614,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799448011491586,0.31936984729880047,0.31976041331147753,-7.422936528127423
